TimeStamp;Частота вращения РВД приведенная;0 - Bad, 1 - Good, 2 - Potential
12:12:08.159;10792.2;0
12:12:08.183;10793.6;0
12:12:08.203;10795.3;0
12:12:08.225;10795.9;0
12:12:08.248;10795.9;0
12:12:08.272;10797.8;0
12:12:08.296;10798;0
12:12:08.320;10799.2;0
12:12:08.342;10801.3;0
12:12:08.366;10801.6;0
12:12:08.390;10803.3;0
12:12:08.409;10805.6;0
12:12:08.432;10805.6;0
12:12:08.458;10806;0
12:12:08.480;10807.6;0
12:12:08.503;10809.1;0
12:12:08.527;10809.5;0
12:12:08.547;10811.8;0
12:12:08.572;10812.7;0
12:12:08.593;10814.3;0
12:12:08.616;10814.3;0
12:12:08.639;10816.5;0
12:12:08.665;10817.3;0
12:12:08.685;10819;0
12:12:08.707;10820.6;0
12:12:08.730;10821.7;0
12:12:08.753;10823.5;0
12:12:08.776;10823.9;0
12:12:08.799;10823.9;0
12:12:08.823;10823.9;0
12:12:08.845;10825.9;0
12:12:08.868;10826.6;0
12:12:08.892;10829;0
12:12:08.914;10830.3;0
12:12:08.939;10831.2;0
12:12:08.961;10832.6;0
12:12:08.987;10832.6;0
12:12:09.006;10833.4;0
12:12:09.029;10835.1;0
12:12:09.054;10836.7;0
12:12:09.075;10836.9;0
12:12:09.098;10839;0
12:12:09.123;10839.4;0
12:12:09.144;10839.4;0
12:12:09.167;10841.9;0
12:12:09.191;10841.9;0
12:12:09.213;10841.9;0
12:12:09.237;10843.4;0
12:12:09.260;10843.4;0
12:12:09.283;10844.6;0
12:12:09.306;10844;0
12:12:09.330;10845.5;0
12:12:09.351;10847.9;0
12:12:09.374;10845.4;0
12:12:09.397;10848.1;0
12:12:09.421;10849.1;0
12:12:09.443;10844.9;0
12:12:09.466;10847.1;0
12:12:09.491;10847.8;0
12:12:09.512;10848.9;0
12:12:09.535;10848.5;0
12:12:09.558;10848.5;0
12:12:09.583;10848.5;0
12:12:09.605;10848.6;0
12:12:09.628;10849.3;0
12:12:09.650;10849.9;0
12:12:09.673;10850.5;0
12:12:09.696;10850.5;0
12:12:09.720;10850.5;0
12:12:09.744;10850.5;0
12:12:09.767;10850.3;0
12:12:09.788;10850.7;0
12:12:09.811;10850.9;0
12:12:09.836;10851.3;0
12:12:09.859;10851.6;0
12:12:09.883;10851.7;0
12:12:09.907;10851.8;0
12:12:09.927;10851.8;0
12:12:09.949;10852.3;0
12:12:09.973;10851.3;0
12:12:09.998;10851.8;0
12:12:10.020;10851.6;0
12:12:10.042;10851.1;0
12:12:10.064;10851.1;0
12:12:10.088;10851.5;0
12:12:10.111;10851.8;0
12:12:10.134;10851.6;0
12:12:10.157;10850.7;0
12:12:10.182;10850.3;0
12:12:10.204;10850.1;0
12:12:10.229;10850.1;0
12:12:10.249;10849.3;0
12:12:10.271;10848.8;0
12:12:10.296;10849.5;0
12:12:10.318;10848.7;0
12:12:10.341;10848.3;0
12:12:10.363;10851;0
12:12:10.387;10851;0
12:12:10.409;10847.5;0
12:12:10.434;10847.9;0
12:12:10.455;10848;0
12:12:10.483;10847.1;0
12:12:10.504;10848.2;0
12:12:10.524;10847;0
12:12:10.547;10847;0
12:12:10.570;10847;0
12:12:10.594;10846.8;0
12:12:10.616;10846;0
12:12:10.642;10845.9;0
12:12:10.665;10846;0
12:12:10.688;10846;0
12:12:10.708;10845.8;0
12:12:10.733;10845.2;0
12:12:10.754;10845.2;0
12:12:10.780;10844.9;0
12:12:10.803;10845.3;0
12:12:10.826;10844.8;0
12:12:10.847;10844.9;0
12:12:10.870;10844.9;0
12:12:10.892;10844.6;0
12:12:10.918;10844.3;0
12:12:10.939;10843.5;0
12:12:10.963;10844.3;0
12:12:10.985;10843.3;0
12:12:11.008;10844;0
12:12:11.030;10843.1;0
12:12:11.054;10842.7;0
12:12:11.077;10842.7;0
12:12:11.099;10842.8;0
12:12:11.123;10842.2;0
12:12:11.147;10842.5;0
12:12:11.169;10841.8;0
12:12:11.191;10841.9;0
12:12:11.216;10841.9;0
12:12:11.239;10842.3;0
12:12:11.261;10842.5;0
12:12:11.283;10841.2;0
12:12:11.307;10842.8;0
12:12:11.330;10842.5;0
12:12:11.352;10842.5;0
12:12:11.375;10842.5;0
12:12:11.401;10842.5;0
12:12:11.421;10841.9;0
12:12:11.446;10843.1;0
12:12:11.468;10843.4;0
12:12:11.490;10842.3;0
12:12:11.514;10842.3;0
12:12:11.537;10842.7;0
12:12:11.559;10843.2;0
12:12:11.588;10842.3;0
12:12:11.607;10843.3;0
12:12:11.629;10842.5;0
12:12:11.652;10843.2;0
12:12:11.675;10843.3;0
12:12:11.697;10843.3;0
12:12:11.720;10842.7;0
12:12:11.743;10843.1;0
12:12:11.766;10842.8;0
12:12:11.789;10842.9;0
12:12:11.812;10842.8;0
12:12:11.835;10842.8;0
12:12:11.858;10843.4;0
12:12:11.884;10843.4;0
12:12:11.904;10843.4;0
12:12:11.927;10842.9;0
12:12:11.950;10842.8;0
12:12:11.973;10843.4;0
12:12:11.996;10843.4;0
12:12:12.020;10843.4;0
12:12:12.042;10843.2;0
12:12:12.066;10843.2;0
12:12:12.088;10843.7;0
12:12:12.112;10843.2;0
12:12:12.135;10843.1;0
12:12:12.158;10844;0
12:12:12.183;10842.8;0
12:12:12.203;10843.8;0
12:12:12.226;10843.8;0
12:12:12.250;10844.3;0
12:12:12.272;10843.7;0
12:12:12.295;10844.9;0
12:12:12.319;10844.7;0
12:12:12.341;10844.7;0
12:12:12.364;10844.7;2
12:12:12.387;10845.6;2
12:12:12.410;10845.4;2
12:12:12.433;10845.6;2
12:12:12.456;10844.9;2
12:12:12.482;10845;2
12:12:12.505;10845.9;2
12:12:12.528;10845.9;2
12:12:12.548;10845.1;2
12:12:12.572;10846.1;2
12:12:12.595;10846.1;2
12:12:12.618;10845.3;2
12:12:12.643;10846.3;2
12:12:12.666;10846.7;2
12:12:12.687;10846.7;2
12:12:12.709;10846.1;1
12:12:12.734;10846.6;1
12:12:12.755;10846.2;1
12:12:12.780;10846.2;1
12:12:12.803;10846.8;1
12:12:12.826;10846.1;1
12:12:12.847;10846.1;1
12:12:12.872;10846.5;1
12:12:12.893;10846.9;1
12:12:12.917;10846.9;1
12:12:12.939;10846.6;1
12:12:12.964;10846.9;1
12:12:12.987;10846.7;1
12:12:13.009;10847.1;1
12:12:13.033;10847.1;1
12:12:13.056;10847.1;1
12:12:13.078;10847.4;1
12:12:13.100;10846.8;1
12:12:13.124;10847.3;1
12:12:13.147;10846.7;1
12:12:13.171;10847.9;1
12:12:13.193;10847.9;1
12:12:13.215;10847.9;1
12:12:13.241;10847.4;1
12:12:13.262;10848.2;1
12:12:13.286;10848.3;1
12:12:13.308;10847.7;1
12:12:13.331;10847.7;1
12:12:13.355;10849;1
12:12:13.377;10848.4;1
12:12:13.399;10849.8;1
12:12:13.423;10848.1;1
12:12:13.446;10848.5;1
12:12:13.469;10849.3;1
12:12:13.493;10848.8;1
12:12:13.517;10848.8;1
12:12:13.539;10849.8;1
12:12:13.561;10850.7;1
12:12:13.586;10849;1
12:12:13.606;10849.4;1
12:12:13.630;10849.6;1
12:12:13.653;10849.6;1
12:12:13.675;10849.7;1
12:12:13.698;10850.3;1
12:12:13.721;10849.8;1
12:12:13.744;10849.8;1
12:12:13.769;10850.2;1
12:12:13.792;10850.2;1
12:12:13.816;10849.7;1
12:12:13.838;10850.7;1
12:12:13.860;10850.9;1
12:12:13.883;10850.6;1
12:12:13.907;10850.5;1
12:12:13.928;10850.2;1
12:12:13.952;10850.2;1
12:12:13.974;10850.1;1
12:12:14.000;10851.1;1
12:12:14.020;10851.2;1
12:12:14.044;10851.2;1
12:12:14.066;10851.1;1
12:12:14.089;10851.1;1
12:12:14.114;10851.1;1
12:12:14.136;10851;1
12:12:14.158;10851.6;1
12:12:14.181;10851.3;1
12:12:14.204;10852.1;1
12:12:14.229;10852.2;1
12:12:14.251;10852.2;1
12:12:14.274;10852.1;1
12:12:14.297;10853;1
12:12:14.320;10853.5;1
12:12:14.343;10852.4;1
12:12:14.368;10852.9;1
12:12:14.389;10852.5;1
12:12:14.412;10853.6;1
12:12:14.435;10853.6;1
12:12:14.458;10853.5;1
12:12:14.483;10852.8;1
12:12:14.505;10854.1;1
12:12:14.527;10853.2;1
12:12:14.552;10854;1
12:12:14.575;10853.7;1
12:12:14.597;10853.7;1
12:12:14.621;10853.7;1
12:12:14.642;10854.2;1
12:12:14.668;10854.3;1
12:12:14.689;10853.8;1
12:12:14.713;10853.8;1
12:12:14.736;10854.5;1
12:12:14.758;10853.6;1
12:12:14.783;10853.2;1
12:12:14.805;10854.5;1
12:12:14.826;10854;1
12:12:14.850;10853.7;1
12:12:14.873;10853.7;1
12:12:14.895;10854.2;1
12:12:14.918;10854.1;1
12:12:14.941;10853.2;1
12:12:14.966;10853.2;1
12:12:14.987;10853.8;1
12:12:15.010;10853.8;1
12:12:15.033;10853.7;1
12:12:15.056;10854.5;1
12:12:15.083;10854.2;1
12:12:15.102;10854;1
12:12:15.125;10854.1;1
12:12:15.148;10853.6;1
12:12:15.173;10854.6;1
12:12:15.194;10854.6;1
12:12:15.217;10854.5;1
12:12:15.240;10854.8;1
12:12:15.263;10854.9;1
12:12:15.287;10854.4;1
12:12:15.308;10854.8;1
12:12:15.331;10854.8;1
12:12:15.355;10854.8;1
12:12:15.377;10854.1;1
12:12:15.400;10854.9;1
12:12:15.423;10854.6;1
12:12:15.446;10853.3;1
12:12:15.470;10854.9;1
12:12:15.492;10854.1;1
12:12:15.515;10854.1;1
12:12:15.538;10854.3;1
12:12:15.561;10854.8;1
12:12:15.584;10854;1
12:12:15.609;10855;1
12:12:15.632;10855.5;1
12:12:15.654;10855.5;1
12:12:15.679;10854.4;1
12:12:15.701;10855.6;1
12:12:15.722;10855.2;1
12:12:15.746;10854.9;1
12:12:15.768;10855.3;1
12:12:15.791;10855.3;1
12:12:15.814;10855.3;1
12:12:15.837;10855.2;1
12:12:15.860;10855.7;1
12:12:15.883;10855.2;1
12:12:15.908;10855.3;1
12:12:15.930;10855;1
12:12:15.952;10855;1
12:12:15.975;10855.4;1
12:12:15.999;10855.9;1
12:12:16.021;10854.8;1
12:12:16.045;10854.7;1
12:12:16.069;10854.6;1
12:12:16.090;10854.6;1
12:12:16.113;10854.4;1
12:12:16.136;10854.7;1
12:12:16.162;10855;1
12:12:16.183;10854.9;1
12:12:16.205;10854.7;1
12:12:16.228;10855.3;1
12:12:16.251;10855.3;1
12:12:16.276;10855.2;1
12:12:16.297;10855.2;1
12:12:16.320;10855.1;1
12:12:16.343;10855.4;1
12:12:16.366;10855.3;1
12:12:16.390;10855.3;1
12:12:16.415;10855.1;1
12:12:16.436;10855.4;1
12:12:16.459;10855.9;1
12:12:16.486;10854.6;1
12:12:16.504;10856.4;1
12:12:16.529;10854.4;1
12:12:16.551;10854.4;1
12:12:16.573;10855.8;1
12:12:16.599;10856.1;1
12:12:16.621;10856;1
12:12:16.643;10856.2;1
12:12:16.666;10856.4;1
12:12:16.688;10856.4;1
12:12:16.714;10855.8;1
12:12:16.734;10856.1;1
12:12:16.758;10855.6;1
12:12:16.783;10855.7;1
12:12:16.805;10856;1
12:12:16.827;10856;1
12:12:16.851;10855.2;1
12:12:16.874;10855.2;1
12:12:16.898;10855.8;1
12:12:16.918;10855;1
12:12:16.943;10855.2;1
12:12:16.964;10855.6;1
12:12:16.988;10855.6;1
12:12:17.011;10855.1;1
12:12:17.034;10855.7;1
12:12:17.056;10855.8;1
12:12:17.081;10856.3;1
12:12:17.103;10856.6;1
12:12:17.126;10856.4;1
12:12:17.150;10856.4;1
12:12:17.171;10856.8;1
12:12:17.195;10856.9;1
12:12:17.218;10856.9;1
12:12:17.240;10857.1;1
12:12:17.263;10857.3;1
12:12:17.286;10857.3;1
12:12:17.312;10857.9;1
12:12:17.335;10857.6;1
12:12:17.357;10857.8;1
12:12:17.382;10857.9;1
12:12:17.401;10858.1;1
12:12:17.425;10857.7;1
12:12:17.448;10857.7;1
12:12:17.471;10857.9;1
12:12:17.494;10857.9;1
12:12:17.519;10857.4;1
12:12:17.539;10858.6;1
12:12:17.562;10858.6;1
12:12:17.586;10858.6;1
12:12:17.609;10859.3;1
12:12:17.634;10859;1
12:12:17.656;10858.5;1
12:12:17.678;10859.2;1
12:12:17.703;10859.2;1
12:12:17.723;10859.4;1
12:12:17.747;10858.9;1
12:12:17.770;10859.4;1
12:12:17.793;10859.2;1
12:12:17.817;10859.3;1
12:12:17.840;10860.1;1
12:12:17.863;10860.1;1
12:12:17.884;10860.1;1
12:12:17.908;10859.7;1
12:12:17.932;10860.3;1
12:12:17.953;10859.3;1
12:12:17.978;10859.9;1
12:12:17.999;10859.5;1
12:12:18.023;10859.5;1
12:12:18.046;10859.7;1
12:12:18.069;10859.5;1
12:12:18.092;10859.1;1
12:12:18.116;10859.8;1
12:12:18.138;10859.9;1
12:12:18.161;10859.9;1
12:12:18.184;10860;1
12:12:18.207;10859.5;1
12:12:18.231;10860.3;1
12:12:18.253;10859.6;1
12:12:18.276;10860.4;1
12:12:18.300;10860.3;1
12:12:18.321;10860.3;1
12:12:18.344;10860.4;1
12:12:18.367;10861;1
12:12:18.390;10861.3;1
12:12:18.414;10860.8;1
12:12:18.437;10861.7;1
12:12:18.459;10861.7;1
12:12:18.484;10861.7;1
12:12:18.505;10861.9;1
12:12:18.529;10861.7;1
12:12:18.552;10861.7;1
12:12:18.574;10862.7;1
12:12:18.599;10861.7;1
12:12:18.621;10862.3;1
12:12:18.643;10862.8;1
12:12:18.666;10862.3;1
12:12:18.690;10862.3;1
12:12:18.712;10862.6;1
12:12:18.735;10862.8;1
12:12:18.759;10862.8;1
12:12:18.783;10862.3;1
12:12:18.804;10863.3;1
12:12:18.829;10862.3;1
12:12:18.850;10863.2;1
12:12:18.873;10863.3;1
12:12:18.897;10862.5;1
12:12:18.921;10863.6;1
12:12:18.942;10863.6;1
12:12:18.966;10863.2;1
12:12:18.989;10863.3;1
12:12:19.011;10863.4;1
12:12:19.034;10863.4;1
12:12:19.057;10864.1;1
12:12:19.081;10863.9;1
12:12:19.103;10863.7;1
12:12:19.128;10863.7;1
12:12:19.151;10863.7;1
12:12:19.173;10864.1;1
12:12:19.196;10864.3;1
12:12:19.218;10863.9;1
12:12:19.242;10864.2;1
12:12:19.264;10863.9;1
12:12:19.287;10864.4;1
12:12:19.310;10864.4;1
12:12:19.333;10864.2;1
12:12:19.358;10864.3;1
12:12:19.384;10864.5;1
12:12:19.402;10864.4;1
12:12:19.425;10864.2;1
12:12:19.448;10864.6;1
12:12:19.473;10864.6;1
12:12:19.494;10864.2;1
12:12:19.517;10864.6;1
12:12:19.540;10864.7;1
12:12:19.563;10864.1;1
12:12:19.586;10864.8;1
12:12:19.611;10864.8;1
12:12:19.633;10864.4;1
12:12:19.656;10864.3;1
12:12:19.682;10864.4;1
12:12:19.701;10864;1
12:12:19.725;10865;1
12:12:19.748;10865;1
12:12:19.771;10864;1
12:12:19.793;10863.4;1
12:12:19.816;10863.7;1
12:12:19.839;10863.6;1
12:12:19.863;10863.7;1
12:12:19.885;10863.1;1
12:12:19.908;10863.1;1
12:12:19.931;10863.1;1
12:12:19.956;10863.5;1
12:12:19.978;10862.4;1
12:12:20.000;10862.5;1
12:12:20.023;10863.4;1
12:12:20.046;10862.5;1
12:12:20.071;10862.5;1
12:12:20.092;10862.3;1
12:12:20.115;10862.3;1
12:12:20.138;10862.5;1
12:12:20.161;10862.6;1
12:12:20.185;10862;1
12:12:20.208;10862;1
12:12:20.231;10862;1
12:12:20.256;10861.9;1
12:12:20.279;10862;1
12:12:20.300;10861.6;1
12:12:20.322;10862.1;1
12:12:20.347;10861.8;1
12:12:20.370;10861.8;1
12:12:20.391;10862.1;1
12:12:20.417;10862.2;1
12:12:20.439;10861.3;1
12:12:20.460;10861.9;1
12:12:20.485;10861.9;1
12:12:20.506;10861.7;1
12:12:20.531;10861.6;1
12:12:20.553;10862;1
12:12:20.578;10861.4;1
12:12:20.600;10861.8;1
12:12:20.621;10861.8;1
12:12:20.644;10861.7;1
12:12:20.668;10861.7;1
12:12:20.690;10862.5;1
12:12:20.716;10862.1;1
12:12:20.737;10862.2;1
12:12:20.762;10862.3;1
12:12:20.784;10862.3;1
12:12:20.805;10861.2;1
12:12:20.828;10862.6;1
12:12:20.852;10862.2;1
12:12:20.877;10861.8;1
12:12:20.898;10862.7;1
12:12:20.922;10862.7;1
12:12:20.944;10862;1
12:12:20.967;10862.4;1
12:12:20.990;10862.3;1
12:12:21.013;10862.7;1
12:12:21.036;10862.7;1
12:12:21.059;10862.1;1
12:12:21.083;10862.1;1
12:12:21.106;10861.8;1
12:12:21.128;10862.2;1
12:12:21.151;10861.4;1
12:12:21.174;10861.4;1
12:12:21.197;10861.5;1
12:12:21.221;10861.5;1
12:12:21.244;10861.3;1
12:12:21.266;10861.7;1
12:12:21.290;10861.7;1
12:12:21.312;10861.4;1
12:12:21.336;10861.8;1
12:12:21.360;10861.8;1
12:12:21.384;10862.2;1
12:12:21.404;10861.8;1
12:12:21.429;10861.8;1
12:12:21.451;10861.9;1
12:12:21.473;10860.9;1
12:12:21.496;10862.3;1
12:12:21.520;10862.5;1
12:12:21.542;10862.5;1
12:12:21.565;10862.6;1
12:12:21.588;10861.8;1
12:12:21.611;10862.5;1
12:12:21.636;10862.4;1
12:12:21.659;10862.4;1
12:12:21.686;10863.1;1
12:12:21.706;10863.1;1
12:12:21.726;10863;1
12:12:21.751;10863;1
12:12:21.774;10863.5;1
12:12:21.795;10863.5;1
12:12:21.818;10862.7;1
12:12:21.841;10863.3;1
12:12:21.866;10863;1
12:12:21.887;10862.8;1
12:12:21.910;10862.7;1
12:12:21.933;10862.7;1
12:12:21.956;10862.1;1
12:12:21.982;10863.1;1
12:12:22.001;10863.2;1
12:12:22.024;10862.3;1
12:12:22.049;10862.7;1
12:12:22.070;10862.7;1
12:12:22.096;10862.8;1
12:12:22.116;10862.7;1
12:12:22.140;10862.4;1
12:12:22.162;10862.3;1
12:12:22.185;10862.6;1
12:12:22.210;10862.2;1
12:12:22.234;10862.2;1
12:12:22.255;10862.2;1
12:12:22.279;10862.6;1
12:12:22.302;10862.7;1
12:12:22.323;10862.3;1
12:12:22.347;10862.6;1
12:12:22.370;10862.6;1
12:12:22.392;10862.8;1
12:12:22.417;10862.8;1
12:12:22.441;10863.7;1
12:12:22.464;10863.5;1
12:12:22.485;10863.5;1
12:12:22.509;10863.2;1
12:12:22.530;10863.4;1
12:12:22.556;10862.9;1
12:12:22.576;10863.5;1
12:12:22.600;10863.5;1
12:12:22.624;10863.3;1
12:12:22.646;10863.3;1
12:12:22.670;10864;1
12:12:22.694;10863.6;1
12:12:22.716;10863.3;1
12:12:22.739;10863.2;1
12:12:22.761;10863.7;1
12:12:22.785;10863.7;1
12:12:22.808;10864.2;1
12:12:22.829;10864;1
12:12:22.855;10864.3;1
12:12:22.877;10863.9;1
12:12:22.900;10863;1
12:12:22.923;10864.5;1
12:12:22.944;10864.5;1
12:12:22.967;10863.7;1
12:12:22.990;10863.7;1
12:12:23.014;10863.7;1
12:12:23.038;10863.3;1
12:12:23.059;10863.3;1
12:12:23.085;10862.9;1
12:12:23.106;10864.8;1
12:12:23.128;10863.3;1
12:12:23.152;10863.4;1
12:12:23.175;10864;1
12:12:23.200;10863.9;1
12:12:23.220;10864.4;1
12:12:23.243;10864.4;1
12:12:23.266;10864.6;1
12:12:23.289;10864.6;1
12:12:23.312;10864.5;1
12:12:23.335;10864.5;1
12:12:23.359;10864.5;1
12:12:23.383;10864.3;1
12:12:23.405;10864.5;1
12:12:23.428;10865.2;1
12:12:23.450;10865;1
12:12:23.473;10864.6;1
12:12:23.496;10864.6;1
12:12:23.521;10864.6;1
12:12:23.543;10864.6;1
12:12:23.566;10865.7;1
12:12:23.588;10865.4;1
12:12:23.611;10865.8;1
12:12:23.635;10865.6;1
12:12:23.659;10865.6;1
12:12:23.682;10865.7;1
12:12:23.703;10866;1
12:12:23.727;10866;1
12:12:23.750;10867.7;1
12:12:23.773;10867.3;1
12:12:23.798;10866.9;1
12:12:23.818;10866.9;1
12:12:23.844;10867.5;1
12:12:23.864;10867.5;1
12:12:23.887;10868.2;1
12:12:23.912;10868;1
12:12:23.933;10866.9;1
12:12:23.957;10869;1
12:12:23.981;10868.8;1
12:12:24.005;10869.5;1
12:12:24.026;10869.5;1
12:12:24.048;10869.5;1
12:12:24.074;10869.2;1
12:12:24.096;10870.2;1
12:12:24.118;10870.4;1
12:12:24.140;10870.4;1
12:12:24.163;10870;1
12:12:24.187;10871;1
12:12:24.210;10870.6;1
12:12:24.233;10870.5;1
12:12:24.255;10871.2;1
12:12:24.281;10870.5;1
12:12:24.302;10872.3;2
12:12:24.324;10872.3;2
12:12:24.347;10871.3;2
12:12:24.371;10871.8;2
12:12:24.395;10871.9;2
12:12:24.418;10871.6;2
12:12:24.440;10872;2
12:12:24.462;10872;2
12:12:24.486;10872.2;2
12:12:24.508;10871.9;2
12:12:24.531;10871.9;2
12:12:24.555;10871.5;2
12:12:24.577;10871.8;2
12:12:24.603;10871.8;2
12:12:24.623;10871;2
12:12:24.647;10871.8;2
12:12:24.669;10870.9;1
12:12:24.692;10871.2;1
12:12:24.717;10870.5;1
12:12:24.741;10871.1;1
12:12:24.763;10871.1;1
12:12:24.785;10871.3;1
12:12:24.807;10870.7;1
12:12:24.833;10871.5;1
12:12:24.853;10870.9;1
12:12:24.876;10870.4;1
12:12:24.900;10871.2;1
12:12:24.924;10871.2;1
12:12:24.946;10870.3;1
12:12:24.970;10870.3;1
12:12:24.993;10869.9;1
12:12:25.016;10868.8;1
12:12:25.038;10869;1
12:12:25.060;10869;1
12:12:25.084;10869.2;1
12:12:25.107;10867.9;1
12:12:25.130;10868.4;1
12:12:25.153;10868;1
12:12:25.175;10867.1;1
12:12:25.199;10867.5;1
12:12:25.221;10866.6;1
12:12:25.244;10866.4;1
12:12:25.267;10866.8;1
12:12:25.291;10865.9;1
12:12:25.313;10865.9;1
12:12:25.336;10865.9;1
12:12:25.359;10865.8;1
12:12:25.382;10865.5;1
12:12:25.405;10865.7;1
12:12:25.430;10865.8;1
12:12:25.452;10865.8;1
12:12:25.475;10865.5;1
12:12:25.497;10865.3;1
12:12:25.520;10865.1;1
12:12:25.543;10865;1
12:12:25.567;10865.8;1
12:12:25.589;10865.2;1
12:12:25.612;10865.2;1
12:12:25.635;10864.9;1
12:12:25.658;10865;1
12:12:25.683;10864.5;1
12:12:25.704;10865.3;1
12:12:25.727;10864.8;1
12:12:25.753;10864.8;1
12:12:25.773;10864.6;1
12:12:25.798;10864.7;1
12:12:25.822;10864.2;1
12:12:25.843;10864.8;1
12:12:25.867;10864.8;1
12:12:25.890;10865.3;1
12:12:25.911;10865.3;1
12:12:25.937;10864.6;1
12:12:25.958;10864.3;1
12:12:25.986;10864.8;1
12:12:26.004;10865;1
12:12:26.028;10864.1;1
12:12:26.051;10864.1;1
12:12:26.073;10865.4;1
12:12:26.098;10865.5;1
12:12:26.119;10863.5;1
12:12:26.142;10865.1;1
12:12:26.164;10864;1
12:12:26.187;10864;1
12:12:26.213;10864.1;1
12:12:26.234;10865;1
12:12:26.259;10864.6;1
12:12:26.282;10865.1;1
12:12:26.302;10864;1
12:12:26.326;10864;1
12:12:26.349;10864.9;1
12:12:26.371;10865.3;1
12:12:26.396;10865;1
12:12:26.418;10865.1;1
12:12:26.441;10865.6;1
12:12:26.463;10865.5;1
12:12:26.487;10865.3;1
12:12:26.511;10865.3;1
12:12:26.535;10865.5;1
12:12:26.557;10865.3;1
12:12:26.581;10865.5;1
12:12:26.602;10866.1;1
12:12:26.625;10865.8;1
12:12:26.649;10865.8;1
12:12:26.672;10866.4;1
12:12:26.694;10866.3;1
12:12:26.716;10865.6;1
12:12:26.741;10867;1
12:12:26.762;10866.9;1
12:12:26.787;10867.2;1
12:12:26.808;10867.2;1
12:12:26.831;10867.8;1
12:12:26.857;10867;1
12:12:26.878;10867.8;1
12:12:26.900;10867.3;1
12:12:26.924;10868;1
12:12:26.946;10868;1
12:12:26.970;10868.3;1
12:12:26.994;10867.3;1
12:12:27.017;10868.2;1
12:12:27.039;10868.6;1
12:12:27.062;10868.3;1
12:12:27.085;10868.9;1
12:12:27.109;10868.9;1
12:12:27.132;10868.9;1
12:12:27.154;10868.6;1
12:12:27.178;10869.3;1
12:12:27.199;10868.6;1
12:12:27.222;10868.6;1
12:12:27.246;10869.6;1
12:12:27.270;10869.6;1
12:12:27.293;10868.7;1
12:12:27.315;10869.5;1
12:12:27.339;10870.2;1
12:12:27.360;10869.7;1
12:12:27.387;10869.6;1
12:12:27.408;10869.8;1
12:12:27.432;10869.8;1
12:12:27.454;10869.8;1
12:12:27.479;10869.9;1
12:12:27.499;10870;1
12:12:27.522;10869.9;1
12:12:27.546;10869.9;1
12:12:27.570;10869.2;1
12:12:27.593;10869.2;1
12:12:27.617;10869.3;1
12:12:27.638;10869.3;1
12:12:27.660;10869.5;1
12:12:27.686;10869.6;1
12:12:27.706;10868.5;1
12:12:27.730;10868.6;1
12:12:27.753;10868.6;1
12:12:27.775;10868;1
12:12:27.799;10868.7;1
12:12:27.822;10868.7;1
12:12:27.845;10867.1;1
12:12:27.868;10867.1;1
12:12:27.890;10868;1
12:12:27.914;10867.8;1
12:12:27.936;10867.3;1
12:12:27.962;10867.9;1
12:12:27.984;10868;1
12:12:28.006;10867.6;1
12:12:28.028;10867.8;1
12:12:28.054;10867.8;1
12:12:28.076;10867.4;1
12:12:28.099;10866.5;1
12:12:28.122;10866.9;1
12:12:28.144;10866.8;1
12:12:28.166;10867.1;1
12:12:28.190;10866.2;1
12:12:28.212;10866.2;1
12:12:28.237;10866.3;1
12:12:28.260;10866.9;1
12:12:28.284;10866.2;1
12:12:28.305;10866.3;1
12:12:28.328;10866.6;1
12:12:28.351;10866;1
12:12:28.373;10866;1
12:12:28.396;10866.3;1
12:12:28.419;10866.1;1
12:12:28.441;10865.9;1
12:12:28.465;10865.9;1
12:12:28.489;10866.5;1
12:12:28.510;10866.5;1
12:12:28.536;10866.3;1
12:12:28.557;10866.1;1
12:12:28.582;10866;1
12:12:28.603;10866.3;1
12:12:28.625;10865.9;1
12:12:28.650;10865.9;1
12:12:28.673;10865.5;1
12:12:28.694;10865.5;1
12:12:28.717;10865.6;1
12:12:28.740;10865.5;1
12:12:28.763;10865.7;1
12:12:28.786;10865.7;1
12:12:28.809;10865.7;1
12:12:28.835;10865.5;1
12:12:28.857;10865.5;1
12:12:28.881;10865.2;1
12:12:28.903;10865.6;1
12:12:28.924;10866.1;1
12:12:28.948;10865.1;1
12:12:28.971;10865.1;1
12:12:28.993;10866.7;1
12:12:29.016;10865.7;1
12:12:29.039;10865.6;1
12:12:29.062;10866.2;1
12:12:29.086;10865.5;1
12:12:29.109;10865.9;1
12:12:29.131;10865.9;1
12:12:29.154;10865.4;1
12:12:29.178;10865.3;1
12:12:29.201;10866.4;1
12:12:29.224;10865.5;1
12:12:29.248;10865.7;1
12:12:29.269;10865.7;1
12:12:29.294;10865.4;1
12:12:29.317;10866;1
12:12:29.339;10866.7;1
12:12:29.362;10865.3;1
12:12:29.385;10865.8;1
12:12:29.407;10866.1;1
12:12:29.433;10866.1;1
12:12:29.453;10866.2;1
12:12:29.477;10866.5;1
12:12:29.502;10866.6;1
12:12:29.522;10866.4;1
12:12:29.546;10866.4;1
12:12:29.570;10866.3;1
12:12:29.591;10866.6;1
12:12:29.616;10866.4;1
12:12:29.640;10866.8;1
12:12:29.661;10866.7;1
12:12:29.686;10866.7;1
12:12:29.706;10867.4;1
12:12:29.731;10867.4;1
12:12:29.753;10867.4;1
12:12:29.775;10867.1;1
12:12:29.798;10867.4;1
